[ 2013-12-18T09:03:40+08:00 ] /skybroad/ | SQL: SHOW COLUMNS FROM `m_system` [ RunTime:0.001718s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | SQL: SELECT * FROM `m_goods_photo` WHERE ( `goods_id` = null ) [ RunTime:0.000260s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [2] Invalid argument supplied for foreach() b5d18f194212fad51898e0d152bbd819.php 第 148 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [8] Undefined variable: photostr b5d18f194212fad51898e0d152bbd819.php 第 155 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [8] Undefined variable: titlestr b5d18f194212fad51898e0d152bbd819.php 第 156 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [8] Undefined variable: idstr b5d18f194212fad51898e0d152bbd819.php 第 157 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [8] Undefined index:  cid 729d018948168e2452d587085878daf1.php 第 10 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/jquery-1.7.1.min.js | NOTIC: [8] Undefined index:  id 729d018948168e2452d587085878daf1.php 第 11 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001222s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  mid GoodsAction.class.php 第 13 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 466 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000860s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT `tpl_one` FROM `m_categorys` WHERE ( `id` = null ) LIMIT 1  [ RunTime:0.000239s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  id AdminAction.class.php 第 474 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 480 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: obj AdminAction.class.php 第 484 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  cid b5d18f194212fad51898e0d152bbd819.php 第 98 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001039s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000158s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 101 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 113 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT * FROM `m_categorys` WHERE id= LIMIT 1  [ RunTime:0.000125s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT * FROM `m_categorys` WHERE ( `model_id` = null ) AND ( `fid` = 1 ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000289s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [2] Invalid argument supplied for foreach() function.php 第 169 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: select_id function.php 第 178 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000232s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: select_id2 function.php 第 195 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000234s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SHOW COLUMNS FROM `m_goods_photo` [ RunTime:0.000945s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | SQL: SELECT * FROM `m_goods_photo` WHERE ( `goods_id` = null ) [ RunTime:0.000284s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [2] Invalid argument supplied for foreach() b5d18f194212fad51898e0d152bbd819.php 第 148 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: photostr b5d18f194212fad51898e0d152bbd819.php 第 155 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: titlestr b5d18f194212fad51898e0d152bbd819.php 第 156 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined variable: idstr b5d18f194212fad51898e0d152bbd819.php 第 157 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  cid 729d018948168e2452d587085878daf1.php 第 10 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/App/Tpl/default/Admin/Public/js/edit.js | NOTIC: [8] Undefined index:  id 729d018948168e2452d587085878daf1.php 第 11 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001168s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  mid GoodsAction.class.php 第 13 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 466 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000835s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT `tpl_one` FROM `m_categorys` WHERE ( `id` = null ) LIMIT 1  [ RunTime:0.000243s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  id AdminAction.class.php 第 474 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 480 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: obj AdminAction.class.php 第 484 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  cid b5d18f194212fad51898e0d152bbd819.php 第 98 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000855s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000142s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 101 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 113 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT * FROM `m_categorys` WHERE id= LIMIT 1  [ RunTime:0.000129s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT * FROM `m_categorys` WHERE ( `model_id` = null ) AND ( `fid` = 1 ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000259s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [2] Invalid argument supplied for foreach() function.php 第 169 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: select_id function.php 第 178 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000233s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: select_id2 function.php 第 195 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000249s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SHOW COLUMNS FROM `m_goods_photo` [ RunTime:0.000877s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | SQL: SELECT * FROM `m_goods_photo` WHERE ( `goods_id` = null ) [ RunTime:0.000277s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [2] Invalid argument supplied for foreach() b5d18f194212fad51898e0d152bbd819.php 第 148 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: photostr b5d18f194212fad51898e0d152bbd819.php 第 155 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: titlestr b5d18f194212fad51898e0d152bbd819.php 第 156 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined variable: idstr b5d18f194212fad51898e0d152bbd819.php 第 157 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  cid 729d018948168e2452d587085878daf1.php 第 10 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_config.js | NOTIC: [8] Undefined index:  id 729d018948168e2452d587085878daf1.php 第 11 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001143s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  mid GoodsAction.class.php 第 13 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 466 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000838s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT `tpl_one` FROM `m_categorys` WHERE ( `id` = null ) LIMIT 1  [ RunTime:0.000211s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  id AdminAction.class.php 第 474 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  cid AdminAction.class.php 第 480 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: obj AdminAction.class.php 第 484 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  cid b5d18f194212fad51898e0d152bbd819.php 第 98 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000948s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id= LIMIT 1  [ RunTime:0.000148s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 101 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  mid b5d18f194212fad51898e0d152bbd819.php 第 113 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT * FROM `m_categorys` WHERE id= LIMIT 1  [ RunTime:0.000125s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT * FROM `m_categorys` WHERE ( `model_id` = null ) AND ( `fid` = 1 ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000257s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [2] Invalid argument supplied for foreach() function.php 第 169 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: select_id function.php 第 178 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000229s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: select_id2 function.php 第 195 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT * FROM `m_categorys` WHERE ( `fid` = null ) AND ( `tpl_one` <> 'one' ) ORDER BY id asc [ RunTime:0.000222s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SHOW COLUMNS FROM `m_goods_photo` [ RunTime:0.000888s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | SQL: SELECT * FROM `m_goods_photo` WHERE ( `goods_id` = null ) [ RunTime:0.000251s ]
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [2] Invalid argument supplied for foreach() b5d18f194212fad51898e0d152bbd819.php 第 148 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: photostr b5d18f194212fad51898e0d152bbd819.php 第 155 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: titlestr b5d18f194212fad51898e0d152bbd819.php 第 156 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined variable: idstr b5d18f194212fad51898e0d152bbd819.php 第 157 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  cid 729d018948168e2452d587085878daf1.php 第 10 行.
[ 2013-12-18T10:27:25+08:00 ] /skybroad/index.php/Admin/Goods/edit/Public/ueditor/editor_all_min.js | NOTIC: [8] Undefined index:  id 729d018948168e2452d587085878daf1.php 第 11 行.
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001294s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000852s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `id` FROM `m_categorys` WHERE ( `model_id` = '8' ) AND ( `fid` = 1 ) ORDER BY id asc LIMIT 1  [ RunTime:0.000283s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT * FROM `m_categorys` WHERE id=120 LIMIT 1  [ RunTime:0.000191s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [8] Undefined index:  rowpage AdminAction.class.php 第 357 行.
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [8] Undefined index:  searchKey AdminAction.class.php 第 358 行.
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT COUNT(*) AS tp_count FROM `m_goods` WHERE ( category_id like '120%' ) LIMIT 1  [ RunTime:0.000298s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT * FROM `m_goods` WHERE ( category_id like '120%' ) ORDER BY `id` desc LIMIT 0,12  [ RunTime:0.000631s ]
[ 2013-12-18T10:27:27+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [2048] Creating default object from empty value CommonAction.class.php 第 52 行.
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [8] Undefined index:  cid b23056f75f4fd9aa5583a730513ab7e7.php 第 13 行.
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT * FROM `m_categorys` WHERE id=120 LIMIT 1  [ RunTime:0.000353s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.001092s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `modelname` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000245s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [8] Undefined variable: twocate function.php 第 536 行.
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | NOTIC: [8] Undefined index:  cid b23056f75f4fd9aa5583a730513ab7e7.php 第 24 行.
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12011' ) LIMIT 1  [ RunTime:0.000223s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12011' ) LIMIT 1  [ RunTime:0.000193s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12011' ) LIMIT 1  [ RunTime:0.000197s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12010' ) LIMIT 1  [ RunTime:0.000188s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12010' ) LIMIT 1  [ RunTime:0.000196s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12010' ) LIMIT 1  [ RunTime:0.000188s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12010' ) LIMIT 1  [ RunTime:0.000185s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Goods/index/mid/8 | SQL: SELECT `title` FROM `m_categorys` WHERE ( `id` = '12010' ) LIMIT 1  [ RunTime:0.000205s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000967s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT m_categorys.*,m_modelconfig.modelaction FROM `m_categorys` LEFT JOIN m_modelconfig on(m_modelconfig.id=m_categorys.model_id) WHERE ( m_categorys.fid = 1 ) AND ( m_categorys.model_id = '8' ) ORDER BY m_categorys.id asc [ RunTime:0.000340s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | NOTIC: [8] Undefined index:  access e488c14ec6265e83d7afc8f2ff16ec26.php 第 52 行.
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SHOW COLUMNS FROM `m_modelconfig` [ RunTime:0.000974s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000214s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT * FROM `m_categorys` WHERE fid=120 [ RunTime:0.000222s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000180s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000203s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000173s ]
[ 2013-12-18T10:27:28+08:00 ] /skybroad/index.php/Admin/Index/sidemenu/mid/8 | SQL: SELECT `modelaction` FROM `m_modelconfig` WHERE id=8 LIMIT 1  [ RunTime:0.000169s ]
[ 2013-12-18T10:27:29+08:00 ] /skybroad/index.php/Admin/Goods/edit/mid/8/cid/120 | SQL: SHOW COLUMNS FROM `m_goods` [ RunTime:0.001333s ]
[ 2013-12-18T10:27:29+08:00 ] /skybroad/index.php/Admin/Goods/edit/mid/8/cid/120 | SQL: SHOW COLUMNS FROM `m_categorys` [ RunTime:0.000855s ]
[ 2013-12-18T10:27:29+08:00 ] /skybroad/index.php/Admin/Goods/edit/mid/8/cid/120 | SQL: SELECT `tpl_one` FROM `m_categorys` WHERE ( `id` = '120' ) LIMIT 1  [ RunTime:0.000221s ]
[ 2013-12-18T10:27:29+08:00 ] /skybroad/index.php/Admin/Goods/edit/mid/8/cid/120 | NOTIC: [8] Undefined index:  id AdminAction.class.php 第 474 行.
[ 2013-12-18T10:27:29+08:00 ] /skybroad/index.php/Admin/Goods/edit/mid/8/cid/120 | NOTIC: [8] Undefined variable: obj AdminAction.class.php 第 484 行.
